domain_code,domain,area_code_fao,area,item_code_fao,item,year_code,year,flag,flag_description,area_harvested,production
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1977,1977,NA,Official data,321428,173235
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1978,1978,NA,Official data,219143,174269
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1979,1979,NA,Official data,319510,435281
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1980,1980,NA,Official data,227346,306577
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1981,1981,NA,Official data,295850,387768
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1982,1982,NA,Official data,238421,363144
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1983,1983,NA,Official data,252780,418723
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1984,1984,NA,Official data,226002,348861
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1985,1985,NA,Official data,211708,246143
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1986,1986,NA,Official data,186426,231730
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1987,1987,NA,Official data,167068,307824
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1988,1988,NA,Official data,176666,413575
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1989,1989,NA,Official data,226748,542378
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1990,1990,NA,Official data,225500,417400
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1991,1991,NA,Official data,116700,188300
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1992,1992,NA,Official data,148600,342300
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1993,1993,NA,Official data,214700,343900
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1994,1994,NA,Official data,189800,486900
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1995,1995,NA,Official data,168200,392900
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1996,1996,NA,Official data,250300,649700
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1997,1997,NA,Official data,254400,504800
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1998,1998,NA,Official data,193300,559200
QCL,Crops and livestock products,234,Uruguay,15,Wheat,1999,1999,NA,Official data,196500,383900
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2000,2000,NA,Official data,128000,324400
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2001,2001,NA,Official data,125000,143600
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2002,2002,NA,Official data,135000,270000
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2003,2003,NA,Official data,137100,205800
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2004,2004,NA,Official data,117700,326000
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2005,2005,NA,Official data,179300,532600
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2006,2006,NA,Official data,153500,454100
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2007,2007,NA,Official data,193400,611200
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2008,2008,NA,Official data,245300,697143
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2009,2009,NA,Official data,475000,1356600
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2010,2010,NA,Official data,549215,1844416
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2011,2011,NA,Official data,404000,1300700
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2012,2012,NA,Official data,593400,2016300
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2013,2013,NA,Official data,450000,982000
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2014,2014,NA,Official data,462000,1532796
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2015,2015,NA,Official data,399000,1076000
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2016,2016,NA,Official data,330080,1191000
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2017,2017,NA,Official data,215000,757000
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2018,2018,NA,Official data,193000,440000
QCL,Crops and livestock products,234,Uruguay,15,Wheat,2019,2019,NA,Official data,198400,727600
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1961,1961,NA,Official data,388720,419508
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1962,1962,NA,Official data,483259,540475
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1963,1963,NA,Official data,426718,430163
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1964,1964,NA,Official data,443040,475000
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1965,1965,NA,Official data,461784,521000
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1966,1966,NA,Official data,466893,557470
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1967,1967,NA,Official data,616075,633372
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1968,1968,NA,Official data,626337,660786
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1969,1969,NA,Official data,641053,670304
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1970,1970,NA,Official data,588120,709915
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1971,1971,NA,Official data,587702,713486
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1972,1972,NA,Official data,465062,506316
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1973,1973,NA,Official data,438918,454423
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1974,1974,NA,Official data,462383,553761
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1975,1975,NA,Official data,506151,653412
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1976,1976,NA,Official data,342569,417424
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1977,1977,NA,Official data,496140,774419
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1978,1978,NA,Official data,413932,591364
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1979,1979,NA,Official data,408860,612473
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1980,1980,NA,Official data,394224,575400
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1981,1981,NA,Official data,311661,452220
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1982,1982,NA,Official data,304995,500966
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1983,1983,NA,Official data,310208,487838
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1984,1984,NA,Official data,312811,547072
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1985,1985,NA,Official data,466696,868431
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1986,1986,NA,Official data,650095,1172772
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1987,1987,NA,Official data,685030,1267305
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1988,1988,NA,Official data,641648,1281370
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1989,1989,NA,Official data,441821,921196
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1990,1990,NA,Official data,462401,1002485
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1991,1991,NA,Official data,448440,1024589
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1992,1992,NA,Official data,374247,844301
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1993,1993,NA,Official data,376976,987784
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1994,1994,NA,Official data,384510,1094495
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1995,1995,NA,Official data,415207,1166732
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1996,1996,NA,Official data,365990,1033292
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1997,1997,NA,Official data,423557,1199219
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1998,1998,NA,Official data,354958,983121
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,1999,1999,NA,Official data,366952,1149450
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2000,2000,NA,Official data,482667,1689551
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2001,2001,NA,Official data,522252,1801061
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2002,2002,NA,Official data,447483,1392029
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2003,2003,NA,Official data,531147,1823237
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2004,2004,NA,Official data,616284,2126256
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2005,2005,NA,Official data,672520,2193460
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2006,2006,NA,Official data,700871,2336834
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2007,2007,NA,Official data,740372,2570869
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2008,2008,NA,Official data,791545,2638010
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2009,2009,NA,Official data,723664,2183345
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2010,2010,NA,Official data,633407,2372452
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2011,2011,NA,Official data,583100,2033934
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2012,2012,NA,Official data,599496,2107861
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2013,2013,NA,Official data,641125,2457263
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2014,2014,NA,Official data,601920,2306741
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2015,2015,NA,Official data,460671,1439875
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2016,2016,NA,Official data,457639,1543365
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2017,2017,NA,Official data,413628,1282179
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2018,2018,NA,Official data,437695,1776252
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),56,Maize,2019,2019,Im,FAO data based on imputation methodology,500218,1940504
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1961,1961,NA,Official data,58450,80658
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1962,1962,NA,Official data,68998,103133
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1963,1963,NA,Official data,73699,131117
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1964,1964,NA,Official data,90721,165753
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1965,1965,NA,Official data,105102,199900
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1966,1966,NA,Official data,110001,194955
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1967,1967,NA,Official data,114318,223052
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1968,1968,NA,Official data,115202,244592
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1969,1969,NA,Official data,118596,243874
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1970,1970,NA,Official data,130254,226233
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1971,1971,NA,Official data,112626,153038
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1972,1972,NA,Official data,65336,164691
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1973,1973,NA,Official data,113034,301899
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1974,1974,NA,Official data,117309,296552
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1975,1975,NA,Official data,113548,362925
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1976,1976,NA,Official data,66867,206288
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1977,1977,NA,Official data,165809,495940
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1978,1978,NA,Official data,166148,501600
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1979,1979,NA,Official data,196712,613584
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1980,1980,NA,Official data,201212,618908
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1981,1981,NA,Official data,243279,681292
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1982,1982,NA,Official data,227436,608523
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1983,1983,NA,Official data,164407,449475
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1984,1984,NA,Official data,151062,407841
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1985,1985,NA,Official data,180769,471722
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1986,1986,NA,Official data,124142,321527
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1987,1987,NA,Official data,136471,373247
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1988,1988,NA,Official data,135180,383266
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1989,1989,NA,Official data,93423,415800
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1990,1990,NA,Official data,114755,495000
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1991,1991,NA,Official data,151764,610508
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1992,1992,NA,Official data,158832,622620
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1993,1993,NA,Official data,155298,723406
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1994,1994,NA,Official data,165149,728054
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1995,1995,NA,Official data,177430,756950
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1996,1996,NA,Official data,173312,779906
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1997,1997,NA,Official data,172952,792239
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1998,1998,NA,Official data,151875,701168
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",1999,1999,NA,Official data,148971,720193
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",2000,2000,NA,Official data,138202,676775
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",2001,2001,NA,Official data,154203,761064
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",2002,2002,NA,Official data,134294,668164
QCL,Crops and livestock products,236,Venezuela (Bolivarian Republic of),27,"Rice, paddy",2003,2003,NA,Official data,137404,678890
